Chose
q_e = 5
sigma_e = 2
mu = 66
m = 3
N=207

Num nodes,alpha,beta,gamma1,gamma2,average f1 over 50 runs
207,0.0,0.0,10,0.5,0.0
207,0.0,0.05,10,0.5,0.09041591320072333
207,0.0,0.1,10,0.5,0.06260296540362438
207,0.0,0.15000000000000002,10,0.5,0.09137055837563451
207,0.0,0.2,10,0.5,0.09197980931015143
207,0.0,0.25,10,0.5,0.10400866738894908
207,0.0,0.30000000000000004,10,0.5,0.16300940438871472
207,0.0,0.35000000000000003,10,0.5,0.23260538344337228
207,0.0,0.4,10,0.5,0.2502628811777077
207,0.0,0.45,10,0.5,0.25332068311195444
207,0.0,0.5,10,0.5,0.24849699398797595
207,0.05,0.0,10,0.5,0.41710758377425045
207,0.05,0.05,10,0.5,0.6578228638314475
207,0.05,0.1,10,0.5,0.6154727793696275
207,0.05,0.15000000000000002,10,0.5,0.8330351818723912
207,0.05,0.2,10,0.5,0.8240887480190174
207,0.05,0.25,10,0.5,0.843585237258348
207,0.05,0.30000000000000004,10,0.5,0.840384116273034
207,0.05,0.35000000000000003,10,0.5,0.8307926829268293
207,0.05,0.4,10,0.5,0.5949579831932773
207,0.05,0.45,10,0.5,0.7721518987341772
207,0.05,0.5,10,0.5,0.6956682710107368
207,0.1,0.0,10,0.5,0.5583941605839416
207,0.1,0.05,10,0.5,0.8367903930131004
207,0.1,0.1,10,0.5,0.7256420709335507
207,0.1,0.15000000000000002,10,0.5,0.5586434291097504
207,0.1,0.2,10,0.5,0.5496522125203492
207,0.1,0.25,10,0.5,0.8429826537508448
207,0.1,0.30000000000000004,10,0.5,0.7951864086833412
207,0.1,0.35000000000000003,10,0.5,0.6844919786096256
207,0.1,0.4,10,0.5,0.5296866410115448
207,0.1,0.45,10,0.5,0.664065151001018
207,0.1,0.5,10,0.5,0.7554206418039896
207,0.15000000000000002,0.0,10,0.5,0.40312093628088425
207,0.15000000000000002,0.05,10,0.5,0.8416100365917407
207,0.15000000000000002,0.1,10,0.5,0.8260589120619222
207,0.15000000000000002,0.15000000000000002,10,0.5,0.5203965545262473
207,0.15000000000000002,0.2,10,0.5,0.7853375527426161
207,0.15000000000000002,0.25,10,0.5,0.8133949191685912
207,0.15000000000000002,0.30000000000000004,10,0.5,0.46035434214347953
207,0.15000000000000002,0.35000000000000003,10,0.5,0.5395240472624396
207,0.15000000000000002,0.4,10,0.5,0.7891156462585034
207,0.15000000000000002,0.45,10,0.5,0.8038277511961722
207,0.15000000000000002,0.5,10,0.5,0.626380984265149
207,0.2,0.0,10,0.5,0.5020242914979757
207,0.2,0.05,10,0.5,0.7298258087451119
207,0.2,0.1,10,0.5,0.6889916743755782
207,0.2,0.15000000000000002,10,0.5,0.5790255986787779
207,0.2,0.2,10,0.5,0.5316030534351145
207,0.2,0.25,10,0.5,0.7387923147301007
207,0.2,0.30000000000000004,10,0.5,0.7397383852052323
207,0.2,0.35000000000000003,10,0.5,0.7195002927971892
207,0.2,0.4,10,0.5,0.8066429418742586
207,0.2,0.45,10,0.5,0.7609697455419756
207,0.2,0.5,10,0.5,0.7669276830953478
207,0.25,0.0,10,0.5,0.7133661491859145
207,0.25,0.05,10,0.5,0.7849178998580986
207,0.25,0.1,10,0.5,0.8240131578947368
207,0.25,0.15000000000000002,10,0.5,0.7038911184784505
207,0.25,0.2,10,0.5,0.8255253518411413
207,0.25,0.25,10,0.5,0.8208011243851019
207,0.25,0.30000000000000004,10,0.5,0.774791054890445
207,0.25,0.35000000000000003,10,0.5,0.5311597894379352
207,0.25,0.4,10,0.5,0.8087061668681983
207,0.25,0.45,10,0.5,0.4948305571510626
207,0.25,0.5,10,0.5,0.5397320037394827
207,0.30000000000000004,0.0,10,0.5,0.8191320874247704
207,0.30000000000000004,0.05,10,0.5,0.6923965796163624
207,0.30000000000000004,0.1,10,0.5,0.8418674698795181
207,0.30000000000000004,0.15000000000000002,10,0.5,0.48003942828979795
207,0.30000000000000004,0.2,10,0.5,0.8315513415372201
207,0.30000000000000004,0.25,10,0.5,0.7625726307353236
207,0.30000000000000004,0.30000000000000004,10,0.5,0.8274591108039622
207,0.30000000000000004,0.35000000000000003,10,0.5,0.814674256799494
207,0.30000000000000004,0.4,10,0.5,0.6718197879858657
207,0.30000000000000004,0.45,10,0.5,0.5998563218390804
207,0.30000000000000004,0.5,10,0.5,0.5432440751000308
207,0.35000000000000003,0.0,10,0.5,0.41382575757575757
207,0.35000000000000003,0.05,10,0.5,0.8289232381451401
207,0.35000000000000003,0.1,10,0.5,0.6987068133564949
207,0.35000000000000003,0.15000000000000002,10,0.5,0.8339134758826454
207,0.35000000000000003,0.2,10,0.5,0.8274920345926263
207,0.35000000000000003,0.25,10,0.5,0.6776496430532675
207,0.35000000000000003,0.30000000000000004,10,0.5,0.7796859666339548
207,0.35000000000000003,0.35000000000000003,10,0.5,0.4407361197754211
207,0.35000000000000003,0.4,10,0.5,0.7671335200746966
